"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"76","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.8,0.795,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.221,0.528,106.031,"4rHmKlFRiFzabiVO6e9w2e",227813,FALSE,FALSE,"Bon Appétit",11,"track","Witness (Deluxe)","F#","major","F# major"
"77","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.701,0.674,0.674,6,-5.906,0,0.0405,0.0237,0,0.141,0.141,0.258,110.039,"10jcBOZo0OwQVLPxp7bwB6",240760,FALSE,FALSE,"Bigger Than Me",12,"track","Witness (Deluxe)","F#","minor","F# minor"
"78","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.591,0.566,0.566,9,-7.227,1,0.0487,0.349,0,0.109,0.109,0.0474,131.76,"732x2Fy6jbt7qC70Zg463q",228653,TRUE,FALSE,"Save As Draft",13,"track","Witness (Deluxe)","A","major","A major"
"79","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.621,0.788,0.788,5,-5.642,1,0.0436,0.00303,0.000229,0.0311,0.0311,0.607,94.004,"6Pp0cu0y4lOyRd04L3e9lS",240120,FALSE,FALSE,"Pendulum",14,"track","Witness (Deluxe)","F","major","F major"
"80","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.416,0.254,0.254,5,-9.998,1,0.036,0.815,0,0.0936,0.0936,0.202,111.746,"784C7m9r88GPKe2yOAzGYJ",264400,TRUE,FALSE,"Into Me You See",15,"track","Witness (Deluxe)","F","major","F major"
"81","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.704,0.567,0.567,5,-6.378,0,0.0462,0.351,0.000105,0.143,0.143,0.245,134.009,"5CYXQ9WzVTUbyOYiSKwRFG",229413,TRUE,FALSE,"Dance With The Devil",16,"track","Witness (Deluxe)","F","minor","F minor"
"82","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2017-06-09",2017,"day",0.687,0.794,0.794,9,-5.461,1,0.0907,0.00708,0,0.375,0.375,0.617,112.056,"6HtHyWKAzwFwrSnnTunDMl",221613,TRUE,FALSE,"Act My Age",17,"track","Witness (Deluxe)","A","major","A major"
"83","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.554,0.772,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.354,0.455,179.984,"6F5c58TMEs1byxUstkzVeM",223546,FALSE,FALSE,"Roar",1,"track","PRISM (Deluxe)","G","minor","G minor"
"84","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.623,0.836,0.836,4,-4.788,0,0.0846,0.0224,0,0.078,0.078,0.386,126.025,"5Uc37Y6FijZcM538PqqkWd",224216,FALSE,FALSE,"Legendary Lovers",2,"track","PRISM (Deluxe)","E","minor","E minor"
"85","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.719,0.674,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.112,0.843,125.98,"2xLOMHjkOK8nzxJ4r6yOKR",215042,FALSE,FALSE,"Birthday",3,"track","PRISM (Deluxe)","B","major","B major"
"86","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.631,0.908,0.908,6,-4.842,0,0.0391,0.00144,0,0.23,0.23,0.821,128.027,"0RCsGhR44nFVAd5WiZZcGq",222448,FALSE,FALSE,"Walking On Air",4,"track","PRISM (Deluxe)","F#","minor","F# minor"
"87","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.397,0.725,0.725,7,-4.862,1,0.043,0.00266,0,0.208,0.208,0.358,128.861,"4fwbGKNExPtPHbor1TBSY4",228878,FALSE,FALSE,"Unconditionally",5,"track","PRISM (Deluxe)","G","major","G major"
"88","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.645,0.585,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.165,0.353,131.931,"5jrdCoLpJSvHHorevXBATy",215672,FALSE,FALSE,"Dark Horse",6,"track","PRISM (Deluxe)","F#","major","F# major"
"89","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.69,0.636,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.147,0.8,96,"5vL0yvddknhGj7IrBc6UTj",204285,FALSE,FALSE,"This Is How We Do",7,"track","PRISM (Deluxe)","A","minor","A minor"
"90","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.514,0.817,0.817,4,-4.269,0,0.0482,0.0278,0,0.137,0.137,0.548,129.98,"5OzIe9IL95B23n4rN59JZ3",227820,FALSE,FALSE,"International Smile",8,"track","PRISM (Deluxe)","E","minor","E minor"
"91","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.552,0.624,0.624,2,-5.372,1,0.0399,0.0364,0,0.123,0.123,0.338,124.99,"665T5MrQUl7sSwivPm7pEW",203362,FALSE,FALSE,"Ghost",9,"track","PRISM (Deluxe)","D","major","D major"
"92","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.576,0.626,0.626,1,-6.004,1,0.0445,0.384,0,0.108,0.108,0.431,142.912,"2BSFAQuiYKu4VcMjovRgRQ",232675,FALSE,FALSE,"Love Me",10,"track","PRISM (Deluxe)","C#","major","C# major"
"93","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.774,0.769,0.769,7,-3.798,1,0.0929,0.118,0,0.0938,0.0938,0.244,112.943,"0NfwNHAyi4s9HVes4JkaXA",226597,FALSE,FALSE,"This Moment",11,"track","PRISM (Deluxe)","G","major","G major"
"94","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.618,0.645,0.645,0,-7.937,1,0.0617,0.27,0,0.0645,0.0645,0.412,96.016,"2ve1HouBhfDbqROVQm2IBd",231631,FALSE,FALSE,"Double Rainbow",12,"track","PRISM (Deluxe)","C","major","C major"
"95","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.444,0.367,0.367,10,-7.987,1,0.0302,0.688,0,0.11,0.11,0.217,162.785,"2IRK3qdY6BzbKxKr8eBk8o",267476,FALSE,FALSE,"By The Grace Of God",13,"track","PRISM (Deluxe)","A#","major","A# major"
"96","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.624,0.748,0.748,0,-5.117,0,0.029,0.0635,2.28e-06,0.104,0.104,0.435,104.992,"6lOS1dPkjHlAzRCMplJupN",275889,FALSE,FALSE,"Spiritual",14,"track","PRISM (Deluxe)","C","minor","C minor"
"97","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.724,0.673,0.673,8,-4.348,1,0.0335,0.0951,0,0.0844,0.0844,0.509,95.98,"4MxGfhE3DKxBhdSWTYvc4h",234504,FALSE,FALSE,"It Takes Two",15,"track","PRISM (Deluxe)","G#","major","G# major"
"98","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-10-18",2013,"day",0.712,0.838,0.838,7,-5.912,1,0.0859,0.0246,1.01e-06,0.0646,0.0646,0.281,104.014,"3rHUpjfq9JjrfaTsEAmQBC",267311,FALSE,FALSE,"Choose Your Battles",16,"track","PRISM (Deluxe)","G","major","G major"
"99","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.671,0.771,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.354,0.436,90.003,"27tNWlhdAryQY04Gb2ZhUI",223546,FALSE,FALSE,"Roar",1,"track","PRISM","G","minor","G minor"
"100","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.622,0.839,0.839,4,-4.788,0,0.0843,0.0222,0,0.0781,0.0781,0.403,126.033,"0pOZYYEJawmTAPtkzYKSa2",224216,FALSE,FALSE,"Legendary Lovers",2,"track","PRISM","E","minor","E minor"
"101","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.719,0.674,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.112,0.843,125.992,"1NOZvdCovG42qQV7ftVD5d",215042,FALSE,FALSE,"Birthday",3,"track","PRISM","B","major","B major"
"102","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.631,0.908,0.908,6,-4.842,0,0.0391,0.00144,0,0.23,0.23,0.821,128.009,"6eQbRfp5DxLSOL5pGozYf1",222448,FALSE,FALSE,"Walking On Air",4,"track","PRISM","F#","minor","F# minor"
"103","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.432,0.725,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.208,0.353,128.902,"009ImBOrIUlWgla8U05RAC",228878,FALSE,FALSE,"Unconditionally",5,"track","PRISM","G","major","G major"
"104","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.647,0.585,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.165,0.353,131.934,"4jbmgIyjGoXjY01XxatOx6",215672,FALSE,FALSE,"Dark Horse",6,"track","PRISM","F#","major","F# major"
"105","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.69,0.636,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.147,0.799,96.002,"7GCElX2eJA5t0AFWw3WzKn",204285,FALSE,FALSE,"This Is How We Do",7,"track","PRISM","A","minor","A minor"
"106","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.514,0.817,0.817,4,-4.269,0,0.0482,0.0278,0,0.137,0.137,0.547,129.983,"6q2jvC1htmreAOxJwRtnUD",227820,FALSE,FALSE,"International Smile",8,"track","PRISM","E","minor","E minor"
"107","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.55,0.624,0.624,2,-5.372,1,0.0406,0.0372,0,0.123,0.123,0.34,125.007,"2Vl6VlxpDQk99QU7TfQGjO",203362,FALSE,FALSE,"Ghost",9,"track","PRISM","D","major","D major"
"108","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.578,0.623,0.623,1,-6.002,1,0.0429,0.384,0,0.108,0.108,0.424,142.9,"2lrMNui7pK7P7KDWrp86Ru",232675,FALSE,FALSE,"Love Me",10,"track","PRISM","C#","major","C# major"
"109","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.774,0.769,0.769,7,-3.798,1,0.093,0.118,0,0.0938,0.0938,0.245,112.941,"5Fm0hRkJ9kHQmO3ziYl1Sa",226597,FALSE,FALSE,"This Moment",11,"track","PRISM","G","major","G major"
"110","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.625,0.645,0.645,0,-7.937,1,0.057,0.269,0,0.0645,0.0645,0.422,96.047,"7B8TA3WaoMiKZ3wfnF7PgN",231631,FALSE,FALSE,"Double Rainbow",12,"track","PRISM","C","major","C major"
"111","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2013-01-01",2013,"day",0.546,0.367,0.367,10,-7.987,1,0.0265,0.688,0,0.11,0.11,0.221,81.481,"1i0Rv7GtiCnnhpEkNAya80",268790,FALSE,FALSE,"By The Grace Of God",13,"track","PRISM","A#","major","A# major"
"112","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.719,0.804,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.139,0.605,119.999,"55qBw1900pZKfXJ6Q9A2Lc",227760,FALSE,FALSE,"Teenage Dream",1,"track","Teenage Dream: The Complete Confection","A#","major","A# major"
"113","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.649,0.815,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.671,0.765,126.03,"455AfCsOhhLPRc68sE01D8",230746,FALSE,FALSE,"Last Friday Night (T.G.I.F.)",2,"track","Teenage Dream: The Complete Confection","D#","minor","D# minor"
"114","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.791,0.754,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.163,0.425,125.014,"6tS3XVuOyu10897O3ae7bi",234653,FALSE,FALSE,"California Gurls",3,"track","Teenage Dream: The Complete Confection","C","major","C major"
"115","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.638,0.826,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.0803,0.649,124.072,"4lCv7b86sLynZbXhfScfm2",227880,FALSE,FALSE,"Firework",4,"track","Teenage Dream: The Complete Confection","G#","major","G# major"
"116","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.825,0.759,0.759,0,-3.121,1,0.0427,0.0563,0,0.202,0.202,0.942,139.975,"0rXw5rWZpOdfeeCbMln8MU",231920,TRUE,FALSE,"Peacock",5,"track","Teenage Dream: The Complete Confection","C","major","C major"
"117","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.7,0.775,0.775,1,-3.94,1,0.0809,0.00735,0,0.082,0.082,0.751,134.932,"7s0YfJE6hNNYq9BV26iCw6",272920,TRUE,FALSE,"Circle The Drain",6,"track","Teenage Dream: The Complete Confection","C#","major","C# major"
"118","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.687,0.792,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.2,0.864,133.962,"3oL3XRtkP1WVbMxf7dtTdu",227333,FALSE,FALSE,"The One That Got Away",7,"track","Teenage Dream: The Complete Confection","C#","minor","C# minor"
"119","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.603,0.872,0.872,5,-5.404,0,0.0792,0.0213,0,0.366,0.366,0.691,150.104,"4z8ssgZfs5TzKiO8HaGWXO",206373,FALSE,FALSE,"E.T.",8,"track","Teenage Dream: The Complete Confection","F","minor","F minor"
"120","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.723,0.645,0.645,7,-6.392,1,0.0402,0.0324,0,0.131,0.131,0.487,119.989,"6WR4l21xoK1pQDhjxg7wg7",248533,FALSE,FALSE,"Who Am I Living For?",9,"track","Teenage Dream: The Complete Confection","G","major","G major"
"121","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.559,0.577,0.577,0,-6.279,1,0.0381,0.127,0,0.31,0.31,0.219,116.126,"0SrCokfLVXjRV94KpP3iPm",247626,FALSE,FALSE,"Pearl",10,"track","Teenage Dream: The Complete Confection","C","major","C major"
"122","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.596,0.896,0.896,6,-2.946,1,0.0945,0.00241,0,0.0913,0.0913,0.62,121.957,"089keBWJUOsI9wUeVr1uIr",212280,FALSE,FALSE,"Hummingbird Heartbeat",11,"track","Teenage Dream: The Complete Confection","F#","major","F# major"
"123","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.402,0.479,0.479,8,-7.75,1,0.0916,0.881,2.75e-06,0.111,0.111,0.257,183.013,"1EFNEJyZUsctm6yVzGqLl6",241320,FALSE,FALSE,"Not Like The Movies",12,"track","Teenage Dream: The Complete Confection","G#","major","G# major"
"124","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.714,0.434,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.0919,0.352,123.942,"5jx8tCxiO0uIbo2uNia23K",259040,FALSE,FALSE,"The One That Got Away - Acoustic",13,"track","Teenage Dream: The Complete Confection","E","major","E major"
"125","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.678,0.918,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.0744,0.769,130.028,"1nZzRJbFvCEct3uzu04ZoL",216160,FALSE,FALSE,"Part Of Me",14,"track","Teenage Dream: The Complete Confection","F","major","F major"
"126","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.514,0.683,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.392,0.575,159.814,"5JLv62qFIS1DR3zGEcApRt",220946,FALSE,FALSE,"Wide Awake",15,"track","Teenage Dream: The Complete Confection","F","major","F major"
"127","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.715,0.783,0.783,7,-6.146,1,0.0785,0.0201,0.000684,0.104,0.104,0.459,141.558,"7GsYM767NTEiUFjq00tspw",223560,FALSE,FALSE,"Dressin' Up",16,"track","Teenage Dream: The Complete Confection","G","major","G major"
"128","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.62,0.869,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.369,0.76,151.684,"36ux3YuUsGTWPT8fXclS45",229573,FALSE,FALSE,"E.T.",17,"track","Teenage Dream: The Complete Confection","C#","major","C# major"
"129","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.685,0.828,0.828,3,-3.457,0,0.0347,0.0028,5.5e-06,0.685,0.685,0.781,126.035,"4Smx7N3TVs9McglUSCWEYn",238746,FALSE,FALSE,"Last Friday Night (T.G.I.F.)",18,"track","Teenage Dream: The Complete Confection","D#","minor","D# minor"
"130","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2012-03-12",2012,"day",0.805,0.704,0.704,8,-1.878,1,0.0417,0.0196,0,0.124,0.124,0.727,131.017,"5Rilw7PyAua7lmQCYPiQKq",423053,FALSE,FALSE,"Tommie Sunshine's Megasix Smash-Up",19,"track","Teenage Dream: The Complete Confection","G#","major","G# major"
"131","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.719,0.798,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.134,0.591,120.011,"6AOdKVvWB8Ulb3lGCnyPBY",227741,FALSE,FALSE,"Teenage Dream",1,"track","Teenage Dream","A#","major","A# major"
"132","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.652,0.812,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.667,0.72,126.023,"2ZI18qoTqFdSftkjP1olVY",230733,FALSE,FALSE,"Last Friday Night (T.G.I.F.)",2,"track","Teenage Dream","D#","minor","D# minor"
"133","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.788,0.753,0.753,0,-3.71,1,0.0536,0.0038,0,0.18,0.18,0.403,125.005,"3yCzLH2lQ8KknpvsqNCo35",234653,FALSE,FALSE,"California Gurls",3,"track","Teenage Dream","C","major","C major"
"134","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.638,0.832,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.113,0.648,124.071,"29192Seg7hQqLi5gW5eOBt",227893,FALSE,FALSE,"Firework",4,"track","Teenage Dream","G#","major","G# major"
"135","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.816,0.751,0.751,0,-3.132,1,0.0421,0.0502,0,0.166,0.166,0.945,139.981,"0kMLFbhrbo29nEx5M0A7km",231933,TRUE,FALSE,"Peacock",5,"track","Teenage Dream","C","major","C major"
"136","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.696,0.784,0.784,1,-3.932,1,0.0788,0.00591,0,0.0834,0.0834,0.753,134.942,"5aWmhyQkovcRNTTD1nAW8P",272880,TRUE,FALSE,"Circle The Drain",6,"track","Teenage Dream","C#","major","C# major"
"137","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.691,0.795,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.156,0.876,133.971,"1OmbyCaS7DnRZpPDNu3wkT",227333,FALSE,FALSE,"The One That Got Away",7,"track","Teenage Dream","C#","minor","C# minor"
"138","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.602,0.863,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.389,0.732,150.183,"6dmv1m6sHSvPkEQdz67c12",206373,FALSE,FALSE,"E.T.",8,"track","Teenage Dream","F","minor","F minor"
"139","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.721,0.644,0.644,7,-6.395,1,0.0401,0.0372,0,0.128,0.128,0.516,120.011,"3VaGUQWIOtFkhf7U3r2gmf",248533,FALSE,FALSE,"Who Am I Living For?",9,"track","Teenage Dream","G","major","G major"
"140","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.557,0.584,0.584,0,-6.275,1,0.0375,0.103,0,0.311,0.311,0.22,116.098,"4bfcNJbLlOuHfNNP1MdXc3",247626,FALSE,FALSE,"Pearl",10,"track","Teenage Dream","C","major","C major"
"141","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.595,0.899,0.899,6,-2.935,1,0.107,0.00245,0,0.0957,0.0957,0.594,121.99,"2KKfWasTcHJvH1t4YesfzP",212280,FALSE,FALSE,"Hummingbird Heartbeat",11,"track","Teenage Dream","F#","major","F# major"
"142","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.403,0.48,0.48,8,-7.79,1,0.0975,0.869,2.72e-06,0.111,0.111,0.253,182.756,"3JjFHEioae2b9kZfhVcjtD",241333,FALSE,FALSE,"Not Like The Movies",12,"track","Teenage Dream","G#","major","G# major"
"143","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.726,0.63,0.63,7,-8.249,1,0.0504,0.00526,0.000354,0.0679,0.0679,0.763,131.966,"4ReiFLYiFGvsKx0xvJGAJw",251400,FALSE,FALSE,"California Gurls - Passion Pit Main Mix",13,"track","Teenage Dream","G","major","G major"
"144","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.651,0.607,0.607,0,-4.352,0,0.0718,0.00704,1.41e-06,0.0693,0.0693,0.397,130.009,"6thrhxX8KYuhcqpVT488Jq",240013,FALSE,FALSE,"California Gurls - MSTRKRFT Main Mix",14,"track","Teenage Dream","C","minor","C minor"
"145","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.554,0.613,0.613,7,-5.987,0,0.0982,0.000195,7.15e-06,0.19,0.19,0.572,125.983,"6UjNSRetdJZkdr4V95Bzo7",387973,FALSE,FALSE,"Teenage Dream - Kaskade Club Remix",15,"track","Teenage Dream","G","minor","G minor"
"146","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2010-01-01",2010,"day",0.796,0.805,0.805,7,-4.238,0,0.186,0.0373,0,0.0892,0.0892,0.738,129.999,"14QWEwDmem7WvTebFflddC",332240,TRUE,FALSE,"Peacock - Cory Enemy & Mia Moretti Vocal Club Mix",16,"track","Teenage Dream","G","minor","G minor"
"147","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.488,0.62,0.62,9,-7.478,0,0.113,0.0816,0,0.659,0.659,0.168,128.733,"7IdznjcKCOWhydUH02Istz",250586,FALSE,FALSE,"I Kissed A Girl - Live At MTV Unplugged, 2009",1,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","A","minor","A minor"
"148","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.537,0.651,0.651,4,-5.828,0,0.147,0.0101,0,0.784,0.784,0.266,159.836,"68QGxyVl0E9XaI54jO9nzP",264213,FALSE,FALSE,"Ur So Gay - Live At MTV Unplugged, 2009",2,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","E","minor","E minor"
"149","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.619,0.557,0.557,8,-8.003,1,0.0308,0.0506,0,0.826,0.826,0.402,116.809,"5c9pa7wTZsRU3Mycb0daM6",181906,FALSE,FALSE,"Hackensack - Live At MTV Unplugged, 2009",3,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","G#","major","G# major"
"150","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.322,0.504,0.504,4,-6.844,1,0.034,0.397,0,0.113,0.113,0.156,144.864,"7c9qf9V6PapwNsAHTjzVI9",278333,FALSE,FALSE,"Thinking Of You - Live At MTV Unplugged, 2009",4,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","E","major","E major"
"151","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.478,0.417,0.417,0,-7.457,1,0.0291,0.102,1.23e-05,0.716,0.716,0.261,180.009,"73CbwVzYNTEkfLOCC2mkC3",299053,FALSE,FALSE,"Lost - Live At MTV Unplugged, 2009",5,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","C","major","C major"
"152","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.74,0.792,0.792,10,-6.095,1,0.0333,0.0653,0,0.806,0.806,0.603,129.996,"532jcgk0ZQgRze05omDsqo",211240,FALSE,FALSE,"Waking Up In Vegas - Live At MTV Unplugged, 2009",6,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","A#","major","A# major"
"153","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2009-11-13",2009,"day",0.629,0.18,0.18,0,-11.707,0,0.0341,0.76,0,0.117,0.117,0.249,111.883,"6Hup9P0Ggb3ff5tneUdWeM",279280,FALSE,FALSE,"Brick By Brick - Live At MTV Unplugged, 2009",7,"track","Unplugged (Live At MTV Unplugged, New York, NY/2009)","C","minor","C minor"
"154","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2008-06-17",2008,"day",0.564,0.91,0.91,5,-2.393,1,0.0522,0.00201,2.08e-06,0.0818,0.0818,0.675,145.953,"1z2RYgAL2fPmjHUf5zRMTU",247653,FALSE,FALSE,"One Of The Boys",1,"track","One Of The Boys","F","major","F major"
"155","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2008-06-17",2008,"day",0.699,0.76,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.132,0.696,129.996,"005lwxGU1tms6HGELIcUv9",179640,FALSE,FALSE,"I Kissed A Girl",2,"track","One Of The Boys","F","major","F major"
"156","Katy Perry","6jJ0s89eD6GaHleKKya26X","album","2008-06-17",2008,"day",0.524,0.878,0.878,5,-3.108,0,0.0346,0.0012,0,0.098,0.098,0.59,130.989,"6fvxos1qSHrIgOkKw4dhWS",199186,FALSE,FALSE,"Waking Up In Vegas",3,"track","One Of The Boys","F","minor","F minor"
